NUTS_ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
NL23,3443.12,3215.3,3106.69,3247.15,3395.67,3312.61,3247.43,3368.05,3404.39,3663.29,5433.69,5560.81,5501.36,5433.29,5795.36,3174.39,3136.58,3761.32,3360.63,3348.41,3302.56,3087.4,2120.59,726.0,396.0
NL3,6961.0599999999995,6208.92,6747.509999999999,7263.74,7489.15,7756.53,6571.93,6886.1,7183.93,8389.95,12009.86,11978.87,11954.54,11825.44,13163.18,7613.32,7300.97,9096.87,7602.76,8244.84,7834.07,7705.31,8341.33,726.0,396.0
NL31,981.89,975.89,978.96,1274.14,1503.6200000000001,1281.75,1036.43,1535.02,1579.96,1396.23,1318.07,1270.02,1278.1100000000001,1246.45,1307.35,973.23,1070.4,1301.03,1148.51,1194.31,1231.8700000000001,1205.05,1180.41,726.0,396.0
NL32,2233.1,2108.13,2201.61,2318.94,2077.15,2457.83,2174.33,2423.94,2519.8,2500.63,3380.63,3250.61,3348.08,3288.61,3593.62,2210.31,2202.85,2554.83,2303.7599999999998,2404.83,2303.26,2263.42,2389.41,726.0,396.0
NL33,2451.1,2268.19,2391.5,2478.61,2734.79,2632.37,2400.5299999999997,2633.82,2757.87,2893.99,3850.72,3740.29,3712.37,3675.58,4003.3,2330.61,2374.69,2865.71,2495.84,2590.02,2525.9500000000003,2475.44,2616.18,726.0,396.0
NL34,3680.17,3241.79,3560.44,3577.04,3558.19,3780.98,3540.46,3457.92,3491.29,4178.88,5843.53,6096.18,5998.91,5996.15,6740.35,3833.17,3830.27,4538.3,3834.9900000000002,4233.76,3923.97,3939.44,4249.14,726.0,396.0
NL4,5452.030000000001,4940.9,5129.05,8315.77,9396.65,8694.18,4871.07,7591.16,8110.05,9036.48,11509.6,12392.35,11644.13,11886.25,12867.97,7516.2,6895.19,10888.52,7628.93,8163.79,8151.360000000001,7829.85,8424.1,726.0,396.0
NL41,3760.1,3417.2799999999997,3559.6800000000003,6141.38,6864.87,6408.389999999999,3394.36,5641.63,6271.219999999999,6674.66,8206.54,8760.65,8209.24,8483.01,9109.32,5546.7,5176.46,8147.15,5661.91,6053.59,6005.969999999999,5796.32,6162.24,726.0,396.0
NL42,2486.82,2318.5,2363.97,2969.38,3326.84,3080.99,2336.62,3004.63,2893.83,3221.83,4097.98,4425.0,4229.75,4199.45,4603.69,2547.5299999999997,2444.9900000000002,3462.44,2692.92,2836.21,2862.42,2759.4900000000002,2959.78,726.0,396.0
NLZ,795.0,795.0,795.0,795.0,795.0,795.0,860.0,1055.0,1055.0,860.0,795.0,795.0,781.0,781.0,772.0,578.0,726.0,721.0,726.0,726.0,717.0,726.0,698.0,726.0,396.0
NLZZ,795.0,795.0,795.0,795.0,795.0,795.0,860.0,1055.0,1055.0,860.0,795.0,795.0,781.0,781.0,772.0,578.0,726.0,721.0,726.0,726.0,717.0,726.0,698.0,726.0,396.0
NO,15310.4,15092.82,13853.94,14621.56,15498.25,14558.77,14053.87,14110.68,14964.539999999999,0.0,9391.06,8672.75,8801.11,8320.28,10396.31,10732.59,25089.01,24770.62,18309.95,26135.15,9625.41,16986.58,535.0,540.0,0.0
NO0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,297.0,0.0,2405.8,2400.6,2388.6,2369.0,6021.2,6243.73,6061.49,5984.97,4727.85,5829.72,5489.2,3515.2400000000002,535.0,540.0,0.0
NO01,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,297.0,0.0,546.6,554.9,563.7,544.9,1785.6,1882.32,1491.83,756.19,936.9,724.1800000000001,726.0,0.0,0.0,0.0,0.0
NO02,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,297.0,0.0,806.6,811.8,819.0,798.7,2156.11,2217.6,2089.84,2038.04,1653.3,1788.31,1891.71,1241.95,535.0,540.0,0.0
NO03,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,297.0,0.0,776.0,782.5,787.8,769.9,2560.28,2701.15,2244.08,981.88,1473.94,1043.22,726.0,0.0,0.0,0.0,0.0
NO04,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,297.0,0.0,650.4,660.4,667.5999999999999,648.7,1290.28,1288.68,967.15,863.96,777.35,744.3199999999999,726.0,0.0,0.0,0.0,0.0
NO05,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,297.0,0.0,678.2,682.9,687.5,666.8,1290.87,1288.62,956.01,879.84,773.49,751.15,726.0,0.0,0.0,0.0,0.0
NO06,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,297.0,0.0,714.1,721.3,730.3,711.2,1778.09,1676.2,1636.69,1556.93,1425.26,1469.38,1424.16,1076.94,535.0,540.0,0.0
NO07,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,297.0,0.0,574.0,580.8,575.8,568.4,1184.07,1183.29,1025.15,980.09,867.81,853.11,904.19,788.56,535.0,540.0,0.0
NO08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.38,2803.5,1946.48,2705.8599999999997,2422.92,1454.95,535.0,540.0,0.0
NO09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.32,1302.47,1090.45,1218.09,1244.76,912.27,535.0,540.0,0.0
NO0A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.8,1303.9,1189.52,1169.83,1224.91,1090.54,535.0,540.0,0.0
NO0B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,800.0,689.0,675.0,726.0,610.0,535.0,540.0,0.0
PL,308627.0,315603.37,292540.53,272702.45,307769.89999999997,285465.7,288518.56,333377.13,326058.08,343331.41,320034.41,268418.65,270474.64999999997,265533.33,335306.7,281930.01,313482.05,328235.68,313309.47,315368.04,365665.79000000004,369538.0,381423.87,342165.17,5626.68
PL1,30587.3,31661.47,29021.85,27113.91,30022.98,28168.34,26475.17,31198.5,30471.32,32066.32,16984.36,16342.33,17230.88,16967.34,43443.72,31067.309999999998,35498.08,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,53.0
PL11,12038.6,12054.59,11398.25,10406.78,11961.630000000001,10795.13,10437.15,12391.56,11929.32,12619.58,7054.370000000001,0.0,0.0,0.0,740.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,53.0
PL12,19524.7,20596.88,18613.59,17697.13,19051.35,18362.42,17028.01,19797.44,19532.41,20436.55,10998.9,10179.78,11065.57,10689.76,28267.58,20140.32,22919.6,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,53.0
PL2,12862.5,11941.289999999999,11580.66,11292.42,11644.04,11248.53,9616.08,10929.81,11153.36,10642.01,6367.89,6619.7,6205.79,6154.21,11899.26,10234.67,11090.67,11339.59,11058.86,9886.26,11167.7,10512.46,11145.5,995.0,53.0
PL21,7797.8,7111.67,6977.76,6729.2,6893.89,6633.7300000000005,5830.26,6550.95,6734.7,6265.16,3850.46,3748.7200000000003,3549.79,3465.07,6431.51,6029.34,6183.299999999999,6506.42,6236.79,5846.66,6188.1,5800.14,6376.32,995.0,53.0
PL22,6040.7,5819.63,5592.9,5553.33,5740.04,5604.9,4776.12,5369.36,5408.76,5366.36,3586.03,3424.4900000000002,3210.0,3242.8399999999997,6207.8,5210.0599999999995,5911.62,5837.17,5826.13,5043.66,5983.57,5716.4,5773.22,995.0,53.0
PL3,38558.7,39541.759999999995,37458.31,35419.33,38580.71,36578.69,32886.06,38213.01,39751.29,38846.12,21556.97,21525.16,21571.03,21915.85,52665.77,40987.92,46934.09,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,53.0
PL31,17607.3,17668.11,17201.21,15829.69,17232.88,16438.68,14378.25,17253.15,18192.77,17704.22,11162.41,0.0,0.0,0.0,740.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,53.0
PL32,8045.2,7783.04,7331.43,6881.45,7473.4400000000005,6893.469999999999,6688.96,7007.54,7070.16,6964.62,4189.93,0.0,0.0,0.0,740.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,53.0
PL33,7817.3,8689.08,6354.79,6268.61,6594.56,5893.83,5387.54,6112.67,6267.94,5916.3,3828.93,0.0,0.0,0.0,740.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,53.0
PL34,8017.099999999999,8371.33,9540.880000000001,9408.88,10249.25,10322.810000000001,9400.41,10809.45,11190.220000000001,11231.38,5582.82,0.0,0.0,0.0,740.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,53.0
PL4,35532.8,38630.69,36845.25,31689.27,40741.67,37705.35,33463.94,39014.91,34987.66,41882.2,25947.4,24533.44,27085.54,26681.739999999998,54453.72,41762.19,45385.14,47964.39,43611.88,38571.4,46737.67,45755.81,46489.659999999996,995.0,53.0
PL41,15369.1,15660.5,23484.93,20139.59,25062.78,23194.52,20755.9,24753.420000000002,21756.8,26269.550000000003,16026.94,15295.21,16978.350000000002,16889.18,36056.96,26236.03,29548.02,32406.9,30256.93,24371.57,31170.05,30022.8,30268.7,995.0,53.0
PL42,14994.5,17009.5,10641.9,9537.14,12092.19,11203.92,10355.25,10974.77,10348.87,11949.51,8222.289999999999,6945.61,7335.9,7393.55,13527.5,12395.39,12274.54,11865.54,10826.78,11494.82,12171.470000000001,11904.65,12879.84,995.0,53.0
PL43,7121.2,7940.69,4698.43,3992.26,5566.8099999999995,5287.83,4332.69,5266.91,4862.68,5642.95,3835.86,3400.14,3878.8,3507.11,6349.66,5138.51,5571.02,5700.03,4536.29,4713.03,5404.24,5836.34,5349.21,995.0,53.0
PL5,22520.2,22037.77,22345.66,19853.33,23441.0,22638.98,19627.899999999998,21940.920000000002,22086.63,22184.36,16078.6,16533.72,16489.34,16428.24,27022.989999999998,22804.44,25737.61,25714.04,23236.45,22963.34,25498.28,25134.93,25476.03,995.0,53.0
PL51,14023.0,13732.21,13821.28,12353.84,14518.69,14050.13,11917.65,13221.45,12866.55,13222.46,10096.39,9754.119999999999,9846.26,9936.74,16113.41,14398.43,15423.5,15735.34,13758.37,13888.65,15463.58,15304.31,15174.57,995.0,53.0
PL52,9473.400000000001,9295.36,9514.380000000001,8489.48,9912.5,9578.75,8700.76,9708.960000000001,10210.08,9951.99,7050.5,7334.01,7197.1900000000005,7045.2,11649.53,9410.11,11318.2,10982.66,10482.05,10078.68,11038.74,10834.74,11305.48,995.0,53.0
PL6,31361.5,33033.63,33426.21,31476.68,33922.84,29987.07,29739.01,32866.44,32093.61,34182.33,22503.62,21698.54,22350.09,23374.39,46775.72,39426.18,41176.28,42989.6,41845.79,35502.67,42133.1,41415.03,43252.49,995.0,53.0
PL61,14015.2,15451.89,15817.75,14351.060000000001,16011.900000000001,14212.1,13874.08,15987.02,15673.560000000001,16505.11,10820.7,10313.89,10812.18,11641.11,21707.42,18064.68,19464.05,21122.47,19971.37,16826.02,20601.989999999998,19507.08,20259.55,995.0,53.0
PL62,9790.0,9984.73,9810.94,10265.47,10230.54,8814.37,8975.69,9507.81,9444.13,9845.25,7160.92,6426.84,6364.62,6343.69,14338.63,11907.779999999999,12760.619999999999,12018.95,12533.66,10002.24,11850.61,12563.36,13584.380000000001,995.0,53.0
PL63,9508.5,9577.0,9777.52,8840.25,9660.1,8940.0,8868.95,9351.31,8956.42,9811.96,6660.1,6065.62,6281.610000000001,6497.61,12209.52,11461.77,10967.35,11856.16,11348.78,10682.44,11688.54,11352.6,11415.53,995.0,53.0
PL7,17903.899999999998,18763.68,15773.03,14695.4,16576.18,14708.96,13844.69,16524.22,16217.26,16555.88,8745.28,9039.43,8912.460000000001,9187.81,21576.53,16724.85,18446.9,19947.82,19960.41,15439.86,19102.32,19092.21,19321.37,995.0,53.0
PL71,12038.6,12054.59,11398.25,10406.78,11961.630000000001,10795.13,10437.15,12391.56,11929.32,12619.58,7054.370000000001,6716.55,6719.71,6831.78,15836.61,11931.03,13582.11,14714.890000000001,14856.55,11242.8,14298.59,14103.08,14065.880000000001,995.0,53.0
PL72,7817.3,8689.08,6354.79,6268.61,6594.56,5893.83,5387.54,6112.67,6267.94,5916.3,3828.93,3430.88,3300.74,3464.02,6479.84,5797.8099999999995,5868.8,6237.04,6107.91,5201.03,5807.65,5993.16,6259.47,995.0,53.0
PL8,30741.600000000002,30852.48,31103.52,29150.010000000002,31985.57,30684.96,27497.62,32100.13,33483.13,32930.21,17728.16,18093.76,18269.989999999998,18451.81,46551.06,36194.51,42069.88,43624.84,44512.55,35599.89,38161.67,37786.78,36890.35,995.0,53.0
PL81,17607.3,17668.11,17201.21,15829.69,17232.88,16438.68,14378.25,17253.15,18192.77,17704.22,11162.41,11131.47,11036.14,11259.57,21239.25,18907.37,20472.38,21781.26,21357.63,18905.29,20407.23,20122.5,19818.59,995.0,53.0
PL82,8045.2,7783.04,7331.43,6881.45,7473.4400000000005,6893.469999999999,6688.96,7007.54,7070.16,6964.62,4189.93,3684.34,3800.77,3747.12,6778.7,6253.71,6398.65,6714.71,6602.0,6033.5,6518.57,6736.45,6845.0,995.0,53.0
PL84,8017.099999999999,8371.33,9540.880000000001,9408.88,10249.25,10322.810000000001,9400.41,10809.45,11190.220000000001,11231.38,5582.82,4939.969999999999,5095.1,5107.13,20013.11,13041.42,17206.84,17136.940000000002,18560.94,12669.13,13243.89,12935.869999999999,12234.76,995.0,53.0
PL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28095.68,20140.32,22919.5,23810.83,27490.019999999997,20196.38,22108.53,23259.11,21658.48,995.0,53.0
PL91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3065.2599999999998,3014.55,3197.65,4000.2400000000002,3597.81,2770.85,3754.89,3817.88,3721.4700000000003,995.0,53.0
PL92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25764.4,18129.57,20726.08,20814.45,24995.329999999998,18429.54,19252.78,20341.34,18842.9,995.0,53.0
PLZ,976.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,1069.0,554.0,554.0,554.0,740.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,53.0
PLZZ,976.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,1069.0,554.0,554.0,554.0,740.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,53.0
PT,26145.74,23531.32,25526.55,23212.15,24433.52,21057.24,22282.46,20421.96,21489.73,20153.36,19275.73,26499.39,25973.81,28090.16,28294.23,27362.62,25951.64,26706.3,25741.09,27544.52,26761.82,28438.98,25884.44,15420.39,623.62
PT1,21316.91,19234.04,20384.78,18692.42,19780.46,17233.08,18061.66,17178.55,18130.29,17145.82,16403.33,21006.55,20501.02,22080.32,19787.13,18303.22,17094.39,17178.07,17219.3,17887.9,17411.68,17630.16,16792.02,1004.0,556.0
PT11,4521.17,4419.68,4330.78,4238.47,4224.58,4047.0099999999998,4034.28,4007.02,3914.35,3708.39,3657.54,5370.41,5287.66,5416.05,5271.18,5058.06,4908.84,4708.91,4556.77,4779.2300000000005,4807.5199999999995,4803.72,4770.08,1004.0,556.0
PT15,1511.07,1520.07,1541.3700000000001,1535.78,1554.6499999999999,1495.22,1504.72,1484.77,1446.12,1361.63,1354.94,1380.38,1385.92,1416.28,1405.44,1413.65,1354.41,1347.16,1337.25,1341.76,1346.53,1330.3999999999999,1332.35,1004.0,556.0
PT16,5217.24,4835.2,4778.15,4572.72,4579.73,4258.54,4261.92,4185.89,4077.02,3980.79,3851.41,5078.3,4688.84,5065.73,4735.97,4516.42,4473.04,4456.69,4410.96,4305.62,4362.93,4386.25,4240.42,1004.0,556.0
PT17,1702.42,1609.79,1774.06,1760.48,1851.61,1844.76,1803.33,1814.17,1931.98,1769.57,1749.82,1843.88,1976.74,1892.65,1602.01,1567.14,1488.37,1512.53,1483.6399999999999,1503.45,1479.77,1506.51,1464.25,1004.0,556.0
PT18,12641.3,11125.32,12236.58,10861.01,11845.94,9863.7,10733.49,9962.81,11036.81,10601.42,10065.73,11609.66,11437.83,12565.71,11048.65,10024.06,8885.85,9168.86,9446.77,9973.92,9431.06,9619.39,9000.95,1004.0,556.0
PT2,1406.3799999999999,1416.06,1423.02,1429.18,1412.86,1399.27,1391.29,1380.29,1382.47,1380.4,1374.62,1504.05,1554.94,1530.5,1554.92,1599.3,1542.73,1510.77,1438.95,1771.75,1797.71,1796.84,1783.4,1004.0,556.0
PT20,1406.3799999999999,1416.06,1423.02,1429.18,1412.86,1399.27,1391.29,1380.29,1382.47,1380.4,1374.62,1504.05,1554.94,1530.5,1554.92,1599.3,1542.73,1510.77,1438.95,1771.75,1797.71,1796.84,1783.4,1004.0,556.0
PT3,1153.24,1152.85,1152.53,1140.32,1136.08,1128.84,1128.82,1135.62,1138.46,1139.57,1137.09,1134.17,1140.8,1142.21,1128.11,1128.02,1050.3,1054.03,1051.58,1049.84,1046.78,1046.82,1042.52,1004.0,556.0
PT30,1153.24,1152.85,1152.53,1140.32,1136.08,1128.84,1128.82,1135.62,1138.46,1139.57,1137.09,1134.17,1140.8,1142.21,1128.11,1128.02,1050.3,1054.03,1051.58,1049.84,1046.78,1046.82,1042.52,1004.0,556.0
PTZ,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,556.0
PTZZ,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,556.0
RO,144451.68,185085.33000000002,166985.38999999998,160627.62,195196.0,180979.16999999998,168190.94999999998,125414.91,170505.31,161246.75,171118.62,189602.68,148793.75,189244.93,197879.66,181515.71,190588.32,217105.35,233887.65,226966.45,168824.9,212370.26,171819.33000000002,159308.67,3257.48
RO1,20640.4,25182.84,24168.55,23412.28,27401.51,24316.18,22130.59,21354.87,22149.77,20826.19,16664.37,17093.98,14729.94,17180.12,18255.32,17432.52,17495.46,18924.32,20415.48,19589.66,18954.46,19455.120000000003,16787.2,1004.0,51.0
RO11,11512.93,14323.03,13729.85,13357.68,15922.98,14478.45,12844.68,12434.76,12857.2,11262.17,9824.4,9805.56,8549.619999999999,9900.53,10339.4,9718.82,10185.99,11060.050000000001,12033.25,11571.58,11197.37,11525.470000000001,9525.31,1004.0,51.0
RO12,10196.49,11928.83,11507.71,11123.54,12547.55,10906.699999999999,10355.11,9989.08,10361.83,10632.99,7908.9800000000005,8292.38,7184.37,8283.61,8919.93,8717.73,8313.44,8868.24,9386.2,9022.11,8761.12,8933.65,8265.86,1004.0,51.0
RO2,30631.87,34830.39,35800.25,33361.08,41878.69,38682.45,35077.87,25439.49,37048.43,33705.59,28786.48,31558.600000000002,24057.21,31576.93,33256.43,28452.33,30226.649999999998,33997.27,38032.880000000005,34993.590000000004,23767.39,37973.6,26204.01,1004.0,51.0
RO21,14188.57,17322.34,17838.11,15678.6,17610.37,17380.98,16141.3,12679.75,16498.41,15670.35,12222.73,12716.35,10776.48,13172.58,13999.13,11917.32,12524.69,14265.49,15789.93,15023.73,12317.130000000001,15839.13,11890.779999999999,1004.0,51.0
RO22,17512.29,18577.07,19031.12,18751.53,25337.3,22370.63,20005.65,13828.74,21618.89,19104.1,17632.79,19846.21,14284.74,19408.34,20261.24,17539.01,18705.99,20735.79,23246.98,20973.87,12454.33,23138.469999999998,15317.289999999999,1004.0,51.0
RO3,19256.81,26978.989999999998,21781.59,19054.010000000002,30955.9,25688.18,23758.22,15678.630000000001,24823.66,23852.27,19244.52,22049.18,17790.79,22590.45,22580.45,20252.24,20261.39,24047.62,25164.65,25096.73,17937.92,23858.38,20703.57,1004.0,51.0
RO31,18461.75,25742.42,20776.68,18197.579999999998,29427.18,24516.2,22724.29,15131.01,24136.45,23174.43,18572.39,21449.28,17334.46,21948.89,21941.29,19677.91,19691.949999999997,23416.07,24514.84,24452.32,17431.2,23082.61,20154.81,1004.0,51.0
RO32,1864.03,2305.56,2073.94,1925.45,2597.81,2240.97,2102.62,1616.66,1755.84,1746.72,1741.13,1603.9,1460.34,1645.58,1643.18,1578.33,1573.46,1635.55,1653.82,1648.45,1510.79,1779.8,1552.78,1004.0,51.0
RO4,22698.71,33507.91,25381.149999999998,27084.65,36989.88,31994.930000000004,28441.73,19602.84,26777.03,26920.98,21079.48,23176.35,18685.99,23279.38,24210.170000000002,21943.68,24681.88,27324.25,29761.98,32502.38,23414.84,23666.54,20697.33,1004.0,51.0
RO41,11797.949999999999,18261.76,11512.56,13152.89,19601.99,17882.64,15321.230000000001,9204.97,15552.23,15626.94,11686.06,12539.42,9447.92,12312.81,12641.97,11469.94,12484.49,15398.16,16000.300000000001,15364.79,13047.71,13811.1,12290.58,1004.0,51.0
RO42,11969.83,16315.17,14937.63,15000.76,18456.920000000002,15181.3,14189.550000000001,11466.83,13005.03,12363.07,10462.42,11640.94,10242.08,11970.6,12572.17,11477.75,13201.43,12930.13,14765.73,18141.6,11371.199999999999,10859.43,9410.77,1004.0,51.0
ROZ,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,51.0
ROZZ,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,51.0
RS,656.0,656.0,656.0,656.0,656.0,656.0,656.0,62927.97,71672.1,73004.74,74225.6,73494.13,59178.18,72234.66,77061.44,65173.34,76423.27,60768.07,74799.04,74658.13,78233.61,73929.22,64687.31,36931.77,840.87
RS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24587.25,30891.170000000002,30300.76,31031.99,29755.72,25431.1,911.0,141.0
RS11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.61,3056.49,3126.08,3435.36,3293.53,3000.82,911.0,141.0
RS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22888.0,28838.65,28178.579999999998,28600.6,27466.2,23411.23,911.0,141.0
RS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15582.78,18425.64,19119.27,20758.66,19114.18,17433.74,911.0,141.0
RS21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9268.06,10766.66,11157.39,12250.75,11172.09,10164.699999999999,911.0,141.0
RS22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7318.71,8663.02,8965.97,9511.91,8946.18,8250.17,911.0,141.0
SE,51853.21,49561.51,49951.04,49087.14,50498.66,48312.18,43548.36,45219.35,48204.369999999995,49716.92,58225.97,73695.47,75809.40000000001,74416.01,83565.66,82298.51,78919.81999999999,82781.75,59144.020000000004,86594.86,84319.01000000001,79706.92,76834.59,33235.96,735.1
SE1,8133.47,7404.37,7642.82,7588.56,5748.7,795.0,7543.2,8815.4,9174.6,8872.9,11520.5,16205.539999999999,18322.19,16420.11,19939.43,17958.91,16163.1,16558.83,13536.09,17965.54,17565.55,16554.72,16411.5,614.0,164.0
SE11,1586.1000000000001,1381.0,1410.56,1408.6299999999999,1260.5,795.0,1380.3,1542.4,1547.4,1539.3,2133.08,2369.74,2693.38,2425.33,2707.5299999999997,2546.23,2275.76,2357.0,2076.92,2709.72,2626.27,2419.79,2037.31,614.0,164.0
SE12,8009.01,7380.75,7661.37,7536.3099999999995,6050.7,795.0,6957.7,8067.8,8422.0,8142.3,10456.26,14901.28,16691.39,15022.62,18260.05,16402.74,14877.369999999999,15191.91,12430.79,16241.539999999999,15923.32,15124.710000000001,15166.66,614.0,164.0
SE2,17325.96,17254.8,16259.87,16010.02,12143.099999999999,795.0,14134.8,16992.9,16988.6,18191.0,26276.98,42198.77,42428.4,42875.39,46841.24,37872.56,37078.68,39958.97,29427.19,40944.71,40276.26,38527.09,37103.45,614.0,164.0
SE21,3426.15,3144.9300000000003,3197.12,3100.73,2666.6,795.0,2571.1,3016.7,3150.2999999999997,3222.4,6865.64,10341.18,11272.01,11257.27,11601.35,10614.42,10933.73,11760.84,8685.49,11274.57,11609.71,11361.869999999999,9924.08,614.0,164.0
SE22,9567.619999999999,9635.1,9256.5,9467.28,7291.4,795.0,7853.4,9361.3,9299.9,10294.6,11561.37,19167.16,19133.96,18931.16,20184.93,13894.68,13935.83,15170.73,10658.56,15436.56,15317.630000000001,14518.79,14065.39,614.0,164.0
SE23,6054.39,6065.65,5884.77,5501.8099999999995,4311.400000000001,795.0,5300.2,6205.0,6128.3,6292.5,9988.67,14828.52,14160.92,14852.03,17186.45,15321.15,14213.0,15032.32,12086.49,16238.960000000001,15352.17,14648.33,14723.4,614.0,164.0
SE3,2784.55,2631.9300000000003,2515.7,2565.66,2121.4,795.0,2446.5,2961.3,2954.7,2861.2,6595.0,9840.51,9343.24,9558.8,10434.230000000001,10040.78,9900.64,9359.48,8147.94,10499.289999999999,9503.35,9844.29,9471.93,614.0,164.0
SE31,2145.03,2010.67,1910.06,1960.36,1645.9,795.0,1851.7,2122.9,2114.2,2042.5,3958.66,5766.7,5420.25,5634.77,6368.16,6017.57,5677.74,5847.7699999999995,4728.84,6418.9800000000005,5788.38,5937.74,5462.5,614.0,164.0
SE32,1116.34,1047.52,1056.68,1062.32,1020.2,795.0,1036.2,1166.1,1170.3,1174.3,2350.58,3070.36,3007.53,3011.82,2998.8,2949.38,3217.64,2896.69,2609.5099999999998,2983.1400000000003,2731.83,2869.81,2717.74,614.0,164.0
SE33,1243.16,1163.76,1199.74,1194.48,1089.1,795.0,1148.6,1262.5,1260.4,1262.1,2423.7599999999998,3141.66,3053.08,3047.07,3201.4500000000003,3080.05,3010.46,2616.9,2808.69,3092.64,2980.42,3033.07,2897.49,614.0,164.0
SEZ,860.0,795.0,795.0,795.0,795.0,795.0,795.0,795.0,795.0,809.0,1069.0,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,809.0,614.0,164.0
SEZZ,860.0,795.0,795.0,795.0,795.0,795.0,795.0,795.0,795.0,809.0,1069.0,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,809.0,614.0,164.0
